Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2019,6,5,18:00,UTC,0,1018.5,60,0,-1,22.5,14.2,49460,161,3.3,2.3
2019,6,5,19:00,UTC,0,1018.9,62,0,-1,21.5,14,50000,116,2.8,2
2019,6,5,20:00,UTC,0,1019.1,67,0,-1,20.2,13.9,50000,120,1.6,1.2
2019,6,5,21:00,UTC,0,1019.3,75,0,-1,18.4,13.8,46310,123,2.7,1.8
2019,6,5,22:00,UTC,0,1019.6,76,0,-1,17.7,13.5,47530,101,1.9,1.3
2019,6,5,23:00,UTC,0,1020,82,0,-1,16.3,13.3,50000,108,2.1,1.9
2019,6,6,00:00,UTC,0,1020.1,88,0,-1,15.2,13.2,50000,103,1.8,1.5
2019,6,6,01:00,UTC,0,1020.3,81,0,-1,16,12.7,50000,26,1.8,0.9
2019,6,6,02:00,UTC,0,1020.3,88,0,-1,14.9,12.9,50000,58,2.2,1.8
2019,6,6,03:00,UTC,0,1020.4,79,0,-1,17.1,13.4,29700,46,2.2,1.6
2019,6,6,04:00,UTC,0,1020.4,75,0,-1,18.8,14.3,50000,85,2.8,2
2019,6,6,05:00,UTC,0,1020.4,67,0,-1,21.8,15.5,46480,61,2.2,1.5
2019,6,6,06:00,UTC,0,1020.4,57,0,-1,24.4,15.3,47450,100,3.4,2.4
2019,6,6,07:00,UTC,0,1020.5,55,0,-1,25.5,15.8,48890,142,4.2,2.4
2019,6,6,08:00,UTC,0,1020.6,48,0,-1,27.1,15.1,41290,137,4.7,2.9
2019,6,6,09:00,UTC,0,1020.7,44,0,-1,27.6,14.2,47760,137,5.1,3.7
2019,6,6,10:00,UTC,0,1020.5,40,0,-1,28.5,13.5,38440,129,5.5,3.8
2019,6,6,11:00,UTC,0,1020.5,37,0,-1,28.6,12.5,49190,153,6.6,4.2
2019,6,6,12:00,UTC,0,1020.2,36,0,-1,28.7,12.3,45050,129,6.4,4.6
2019,6,6,13:00,UTC,0,1020.1,35,0,-1,28.8,11.8,49040,147,7.4,4.9
2019,6,6,14:00,UTC,0,1019.6,39,0,-1,28.8,13.4,50000,134,8.2,6.2
2019,6,6,15:00,UTC,0,1019.2,37,0,-1,28.4,12.2,50000,128,8.6,7.3
2019,6,6,16:00,UTC,0,1019.1,40,0,-1,27.5,12.6,50000,119,8.1,6.3
2019,6,6,17:00,UTC,0,1019.1,39,0,-1,26.5,11.6,50000,132,6.7,5.4
2019,6,6,18:00,UTC,0,1019,43,0,-1,26,12.4,46890,119,5.4,4
2019,6,6,19:00,UTC,0,1018.9,49,0,-1,24.1,12.6,50000,117,6.4,4.7
2019,6,6,20:00,UTC,0,1019.3,52,0,-1,22.8,12.3,50000,120,4.4,3.4
2019,6,6,21:00,UTC,0,1019.3,57,0,-1,21.3,12.3,50000,113,3.8,2.9
2019,6,6,22:00,UTC,0,1019.3,61,0,-1,20.2,12.4,50000,112,3.8,2.9
2019,6,6,23:00,UTC,0,1019.1,68,0,-1,18.5,12.6,50000,97,3.8,3
2019,6,7,00:00,UTC,0,1019,70,0,-1,18.1,12.6,50000,80,3.2,2.6
2019,6,7,01:00,UTC,0,1018.9,75,0,-1,17.3,12.8,50000,83,2.8,2.3
2019,6,7,02:00,UTC,2,1018.8,72,0,-1,18,12.8,50000,85,2.3,1.7
2019,6,7,03:00,UTC,0,1018.7,74,0,-1,18.4,13.6,50000,92,3,2.5
2019,6,7,04:00,UTC,0,1018.6,66,0,-1,20.7,14.2,50000,127,3.9,2.6
2019,6,7,05:00,UTC,0,1018.5,63,0,-1,22.9,15.4,44350,144,3.6,2.5
2019,6,7,06:00,UTC,0,1018.6,59,0,-1,24.1,15.6,42280,131,3.6,2.5
2019,6,7,07:00,UTC,4,1018.7,54,0,-1,25.4,15.3,46030,155,4.4,2.7
2019,6,7,08:00,UTC,0,1018.6,48,0,-1,27.3,15.5,44680,152,6.6,4.7
2019,6,7,09:00,UTC,0,1018.8,48,0,-1,27.6,15.6,42010,162,7.6,5.1
2019,6,7,10:00,UTC,0,1019,48,0,-1,27.8,15.9,37810,154,8.7,6.1
2019,6,7,11:00,UTC,0,1018.9,47,0,-1,28.4,16.1,38770,144,8.8,5.3
2019,6,7,12:00,UTC,0,1018.8,46,0,-1,28.2,15.5,35360,142,7,5
2019,6,7,13:00,UTC,0,1018.4,47,0,-1,28.2,15.8,46160,135,7.6,5.7
2019,6,7,14:00,UTC,0,1018.6,52,0,-1,26.4,15.8,41370,145,10.6,8.1
2019,6,7,15:00,UTC,2,1018.4,55,0,-1,25.6,15.8,45770,168,7.2,5
2019,6,7,16:00,UTC,1,1018,54,0,-1,25.7,15.7,45760,134,5.4,3.8
2019,6,7,17:00,UTC,5,1017.9,47,0,-1,26.3,14.1,50000,111,4.5,3.3
2019,6,7,18:00,UTC,4,1018.5,53,0,-1,24.9,14.5,50000,166,4.2,3
2019,6,7,19:00,UTC,0,1018.2,64,0,-1,22.8,15.7,50000,71,2.6,2.3
2019,6,7,20:00,UTC,2,1018.7,73,0,-1,20.2,15.2,50000,152,7.6,5.6
2019,6,7,21:00,UTC,8,1018.6,73,0,-1,20.2,15.1,50000,129,3.2,2.3
2019,6,7,22:00,UTC,7,1018.3,75,0,-1,19.7,15.2,50000,93,3.4,2.4
2019,6,7,23:00,UTC,7,1018.2,74,0,-1,19.7,14.8,50000,101,3.6,2.1
2019,6,8,00:00,UTC,3,1018,77,0,-1,18.9,14.8,48690,88,2.2,1.7
2019,6,8,01:00,UTC,7,1018,80,0,-1,18.1,14.7,50000,102,2.7,2.2
2019,6,8,02:00,UTC,0,1017.7,79,0,-1,18.2,14.5,50000,111,3.5,2.9
2019,6,8,03:00,UTC,0,1018,76,0,-1,19.2,14.9,49200,123,3.5,2.4
2019,6,8,04:00,UTC,0,1018,74,0,-1,20.2,15.5,46630,122,3.4,2.5
2019,6,8,05:00,UTC,0,1018.2,68,0,-1,22.2,16.1,49590,183,1.8,1.1
2019,6,8,06:00,UTC,4,1018.4,61,0,-1,23.8,15.9,44940,200,3.6,2.3
2019,6,8,07:00,UTC,2,1018.2,50,0,-1,25.5,14.3,47460,192,5.2,3.2
2019,6,8,08:00,UTC,1,1018.3,47,0,-1,25.8,13.7,50000,167,7.4,5.3
2019,6,8,09:00,UTC,0,1018.3,45,0,-1,27,14.1,50000,179,6.4,4
2019,6,8,10:00,UTC,1,1017.9,43,0,-1,28,14.3,48470,172,6.7,4.3
2019,6,8,11:00,UTC,0,1017.4,43,0,-1,28.4,14.5,48850,162,7.8,5.7
2019,6,8,12:00,UTC,0,1017.3,44,0,-1,28.2,14.9,42850,149,9,6.3
2019,6,8,13:00,UTC,0,1016.9,48,0,-1,27.4,15.3,43390,174,7.9,5.8
2019,6,8,14:00,UTC,0,1016.5,48,0,-1,27.6,15.6,46580,177,8.4,5
2019,6,8,15:00,UTC,0,1016.4,49,0,-1,27.3,15.7,42000,185,7.5,5
2019,6,8,16:00,UTC,2,1016.3,52,0,-1,26.3,15.7,47310,182,11.3,6.7
2019,6,8,17:00,UTC,5,1015.7,54,0,-1,25.5,15.5,50000,185,5.9,4
2019,6,8,18:00,UTC,1,1015.9,61,0,-1,24.4,16.4,50000,151,5.1,3.9
2019,6,8,19:00,UTC,0,1016.1,64,0,-1,23.4,16.2,50000,161,3.6,2.8
2019,6,8,20:00,UTC,3,1016.2,76,0,-1,21.5,17,50000,203,3.4,2.5
2019,6,8,21:00,UTC,5,1016.2,77,0,-1,20.4,16.3,50000,113,4.6,3.3
2019,6,8,22:00,UTC,1,1016,79,0,-1,20.3,16.5,50000,145,5.3,3.9
2019,6,8,23:00,UTC,5,1015.9,83,0,-1,19.8,16.9,42760,139,4.8,3.1
2019,6,9,00:00,UTC,7,1015.7,82,0,-1,19.9,16.8,42960,162,4.8,3.4
2019,6,9,01:00,UTC,8,1015.5,86,0,-1,19.2,16.7,45600,194,4.3,3
2019,6,9,02:00,UTC,7,1015.6,90,0,-1,18.5,16.9,42680,184,6.6,5
2019,6,9,03:00,UTC,7,1015.6,98,0,-1,18.2,17.9,15830,198,5.4,4.1
2019,6,9,04:00,UTC,8,1016.3,95,0,-1,18.4,17.6,16040,218,6.4,4.4
2019,6,9,05:00,UTC,7,1017,93,0,-1,17.8,16.7,22370,249,6.9,4.6
2019,6,9,06:00,UTC,2,1017.4,74,0,-1,19.5,14.8,50000,257,6.7,4.9
2019,6,9,07:00,UTC,0,1017.8,65,0,-1,21,14.1,50000,239,6.9,5.1
2019,6,9,08:00,UTC,1,1018.5,59,0,-1,21.3,12.8,50000,248,8.9,6.4
2019,6,9,09:00,UTC,7,1019.2,53,0,-1,21,11.1,50000,266,9.5,7.3
2019,6,9,10:00,UTC,5,1019.4,46,0,-1,22.8,10.5,46990,233,12.3,8.1
2019,6,9,11:00,UTC,6,1019.6,45,0,-1,21.6,9,50000,256,13.1,9.8
2019,6,9,12:00,UTC,0,1019.6,39,0,-1,22.4,7.7,50000,241,12.1,8.7
2019,6,9,13:00,UTC,0,1019.8,38,0,-1,22.6,7.5,49730,250,12.2,9.1
2019,6,9,14:00,UTC,1,1020,38,0,-1,21.7,6.9,50000,248,11.8,7.3
2019,6,9,15:00,UTC,1,1020.1,35,0,-1,21,5.1,50000,239,14.2,9.7
2019,6,9,16:00,UTC,0,1020.3,40,0,-1,19.8,5.9,50000,231,13.6,9.1
2019,6,9,17:00,UTC,0,1020.1,45,0,-1,,6.7,50000,232,12.9,9.1
2019,6,9,18:00,UTC,0,1020.1,48,0,-1,17.7,6.4,50000,221,11.9,7.7
2019,6,9,19:00,UTC,0,1020.1,63,0,-1,16,8.9,50000,220,9.3,6.4
2019,6,9,20:00,UTC,0,1020.5,78,0,-1,14.4,10.7,50000,211,7.8,5.5
2019,6,9,21:00,UTC,0,1020.5,80,0,-1,13.8,10.4,50000,217,7.5,5.6
2019,6,9,22:00,UTC,0,1020.3,83,0,-1,13.5,10.6,50000,220,6.6,4.8
2019,6,9,23:00,UTC,0,1020.2,87,0,-1,13.2,11.1,42860,217,7.9,5.6
2019,6,10,00:00,UTC,0,1019.9,91,0,-1,12.8,11.4,40370,215,7.4,5.3
2019,6,10,01:00,UTC,0,1019.8,93,0,-1,12.7,11.6,36230,214,8.4,6.1
2019,6,10,02:00,UTC,0,1019.7,93,0,-1,12.7,11.6,40100,215,6.9,5.2
2019,6,10,03:00,UTC,0,1019.7,85,0,-1,13.8,11.3,47240,224,6.8,5
2019,6,10,04:00,UTC,1,1019.9,78,0,-1,14.1,10.4,50000,237,8.3,6.2
2019,6,10,05:00,UTC,2,1019.9,69,0,-1,14.5,9,50000,250,9.8,7.6
2019,6,10,06:00,UTC,1,1020,58,0,-1,16,7.7,50000,237,9.9,7.6
2019,6,10,07:00,UTC,0,1020,51,0,-1,17.5,7.2,50000,245,9.6,6.8
2019,6,10,08:00,UTC,1,1019.9,46,0,-1,18.8,6.9,50000,228,12.9,9
2019,6,10,09:00,UTC,1,1020.1,51,0,-1,19.2,8.8,50000,225,12.8,8.6
2019,6,10,10:00,UTC,1,1020.4,45,0,-1,19.8,7.6,42610,239,14.1,10.2
2019,6,10,11:00,UTC,2,1020.5,47,0,-1,19.6,8,50000,223,14.1,9.4
2019,6,10,12:00,UTC,2,1020.3,49,0,-1,19.7,8.7,47300,215,13.6,10.2
2019,6,10,13:00,UTC,4,1020.1,45,0,-1,19.3,7.2,43690,224,12.9,9.7
2019,6,10,14:00,UTC,3,1020.2,43,0,-1,19.6,6.9,50000,237,13,9
2019,6,10,15:00,UTC,1,1020.1,43,0,-1,19.9,7.1,50000,240,10.5,7.5
2019,6,10,16:00,UTC,0,1020.2,38,0,-1,19,4.5,50000,245,11.6,8.8
2019,6,10,17:00,UTC,0,1020.2,42,0,-1,18.4,5.3,50000,247,11.1,7.2
2019,6,10,18:00,UTC,0,1020.3,44,0,-1,17.8,5.4,50000,261,8.5,6.1
2019,6,10,19:00,UTC,1,1020.6,51,0,-1,16.4,6.2,50000,241,8,5.5
2019,6,10,20:00,UTC,2,1020.8,57,0,-1,15.2,6.7,50000,247,6.2,4.5
2019,6,10,21:00,UTC,1,1021,68,0,-1,13.4,7.6,50000,246,4.1,3.3
2019,6,10,22:00,UTC,0,1021.5,74,0,-1,12.3,7.9,50000,247,4.1,3.3
2019,6,10,23:00,UTC,0,1021.9,79,0,-1,11.7,8.2,50000,251,3.2,2.7
2019,6,11,00:00,UTC,0,1022,83,0,-1,11.1,8.3,50000,254,3.2,2.3
2019,6,11,01:00,UTC,0,1022.1,86,0,-1,10.5,8.3,50000,242,2.6,2.5
2019,6,11,02:00,UTC,0,1022.2,86,0,-1,10.6,8.4,50000,214,3,2.6
2019,6,11,03:00,UTC,0,1022.4,83,0,-1,12.1,9.2,50000,239,2.8,2
2019,6,11,04:00,UTC,0,1022.4,74,0,-1,14.1,9.6,50000,236,3,2.1
2019,6,11,05:00,UTC,0,1022.6,66,0,-1,15.9,9.6,50000,274,2,0.9
2019,6,11,06:00,UTC,0,1022.5,59,0,-1,17.9,9.7,48760,206,3.7,2.5
2019,6,11,07:00,UTC,0,1022.6,50,0,-1,19.5,8.8,50000,203,3.2,1.6
2019,6,11,08:00,UTC,0,1022.5,42,0,-1,20.5,7.1,50000,203,3,1.6
2019,6,11,09:00,UTC,3,1022.6,39,0,-1,20.9,6.5,50000,344,3.4,1.8
2019,6,11,10:00,UTC,6,1022.7,42,0,-1,21.2,7.9,50000,190,6.8,3.9
2019,6,11,11:00,UTC,4,1022.3,40,0,-1,22.2,8,50000,213,5.2,2.8
2019,6,11,12:00,UTC,2,1022,34,0,-1,23,6.4,42850,231,4.6,2.5
2019,6,11,13:00,UTC,7,1022.2,40,0,-1,22,7.7,47020,172,8.9,5.9
2019,6,11,14:00,UTC,0,1022.1,37,0,-1,22.2,7,49150,166,6.7,5
2019,6,11,15:00,UTC,0,1021.8,40,0,-1,21.4,7.1,50000,174,5.9,4.2
2019,6,11,16:00,UTC,0,1021.5,37,0,-1,21,5.8,50000,176,5.7,4.3
2019,6,11,17:00,UTC,3,1021.2,39,0,-1,20.3,5.7,50000,161,4.3,2.4
2019,6,11,18:00,UTC,1,1021.4,45,0,-1,19.8,7.6,50000,186,2.8,1.6
2019,6,11,19:00,UTC,7,1021.8,49,0,-1,18.7,7.9,50000,168,1.3,0.9
2019,6,11,20:00,UTC,7,1021.8,54,0,-1,17.8,8.4,46150,20,2.6,1.9
2019,6,11,21:00,UTC,,,,,,,,,,,
2019,6,11,22:00,UTC,0,1022.3,56,0,-1,16.1,7.3,50000,35,9.4,6.5
2019,6,11,23:00,UTC,8,1023.1,53,0,-1,15.2,5.6,50000,33,10.5,6.7
2019,6,12,00:00,UTC,7,1023.8,54,0,-1,14,4.8,50000,31,9,6
2019,6,12,01:00,UTC,0,1024.2,51,0,-1,12.7,2.7,50000,30,8.4,6
2019,6,12,02:00,UTC,3,1024.1,52,0,-1,12,2.5,50000,32,9.3,7.2
2019,6,12,03:00,UTC,6,1024.5,55,0,-1,12.2,3.3,50000,,9.5,5.7
2019,6,12,04:00,UTC,1,1024.6,61,0,-1,11.9,4.6,50000,45,8.4,5.3
2019,6,12,05:00,UTC,1,1024.9,57,0,-1,13.4,5.1,50000,47,8.4,5.9
2019,6,12,06:00,UTC,3,1025.1,58,0,-1,13.6,5.4,50000,63,8.6,6.8
2019,6,12,07:00,UTC,6,1025.3,50,0,-1,15.7,5.4,50000,51,9.5,6.6
2019,6,12,08:00,UTC,0,1025.5,47,0,-1,16.5,5.3,50000,91,8.7,5.8
2019,6,12,09:00,UTC,7,1025.7,46,0,-1,17.4,5.5,50000,52,8.7,5.2
2019,6,12,10:00,UTC,0,1025.5,42,0,-1,18.5,5.4,50000,80,8.1,4.6
2019,6,12,11:00,UTC,1,1025.3,39,0,-1,19,4.5,50000,58,8.9,7
2019,6,12,12:00,UTC,0,1025.1,32,0,-1,20.1,3,50000,84,8.8,5.5
2019,6,12,13:00,UTC,0,1025.2,42,0,-1,18.1,5.1,50000,138,9.3,7.4
2019,6,12,14:00,UTC,0,1024.9,42,0,-1,18.2,5.1,50000,107,8.7,6.7
2019,6,12,15:00,UTC,2,1024.7,40,0,-1,18.2,4.6,50000,110,10.4,7
2019,6,12,16:00,UTC,0,1024.6,43,0,-1,16.6,4.1,50000,115,9.6,7.1
2019,6,12,17:00,UTC,0,1024.8,43,0,-1,15.4,3,50000,105,10.4,7.9
2019,6,12,18:00,UTC,4,1024.9,48,0,-1,14.6,3.6,50000,102,9.6,6.1
2019,6,12,19:00,UTC,7,1024.9,48,0,-1,14.1,3.3,50000,102,9.3,6.4
2019,6,12,20:00,UTC,8,1025.2,53,0,-1,13.6,4.3,50000,103,10.7,7.3
2019,6,12,21:00,UTC,7,1025,51,0,-1,13.2,3.2,50000,93,10.7,7.6
2019,6,12,22:00,UTC,7,1024.9,49,0,-1,12.6,2.2,50000,96,11.1,7.1
2019,6,12,23:00,UTC,7,1024.7,55,0,-1,12.1,3.3,50000,98,9.4,6.4
2019,6,13,00:00,UTC,2,1024.2,60,0,-1,11.6,4.2,50000,86,7.7,5.6
2019,6,13,01:00,UTC,1,1023.9,64,0,-1,11.8,5.1,50000,90,8.5,5.8
2019,6,13,02:00,UTC,4,1023.2,66,0,-1,12.1,6,50000,93,10,6.3
2019,6,13,03:00,UTC,6,1023.1,62,0,-1,13,5.8,50000,98,10,6.8
2019,6,13,04:00,UTC,5,1022.2,61,0,-1,13.5,6.2,50000,99,12.2,8.6
2019,6,13,05:00,UTC,0,1021.3,63,0,-1,13.5,6.5,50000,91,11.8,7.7
2019,6,13,06:00,UTC,7,1020.8,62,0,-1,14.2,6.9,34500,101,11.3,7.9
2019,6,13,07:00,UTC,7,1021.3,65,0,-1,14,7.5,50000,98,10.8,7.5
2019,6,13,08:00,UTC,8,1021.4,69,0,-1,13.4,7.8,50000,100,12.7,8.6
2019,6,13,09:00,UTC,1,1020.5,62,0,-1,16.1,8.8,50000,101,11.5,8.1
2019,6,13,10:00,UTC,8,1020.2,63,0,-1,16.6,9.6,50000,95,11.3,8.6
2019,6,13,11:00,UTC,8,1019.6,73,0,-1,15.3,10.5,39900,108,11.3,8
2019,6,13,12:00,UTC,8,1019.9,83,2.6,-1,14.6,11.6,9910,95,10.8,7.4
2019,6,13,13:00,UTC,6,1019.2,86,0,-1,14.8,12.4,50000,108,12.4,8.9
2019,6,13,14:00,UTC,4,1018.3,78,0,-1,16.1,12.2,47360,108,12.7,8.7
2019,6,13,15:00,UTC,0,1018.2,71,0,-1,17.1,11.8,50000,108,14.2,9.4
2019,6,13,16:00,UTC,8,1017.9,71,0,-1,16.9,11.5,50000,101,8.7,6.3
2019,6,13,17:00,UTC,8,1016.6,85,1.9,-1,15.2,12.7,8900,89,10.5,7.5
2019,6,13,18:00,UTC,8,1016.2,85,0,-1,15.4,12.8,50000,97,8.6,5.6
2019,6,13,19:00,UTC,6,1015.9,82,0,-1,15.7,12.8,50000,93,9,6.1
2019,6,13,20:00,UTC,2,1016,85,0,-1,15.5,13,50000,105,6.9,4.8
2019,6,13,21:00,UTC,7,1016.5,89,0,-1,15.5,13.7,49620,87,5.5,3.9
2019,6,13,22:00,UTC,8,1015.7,93,0,-1,15.3,14.2,50000,87,5.1,3.9
2019,6,13,23:00,UTC,7,1015.7,,0,-1,15,14,50000,104,4.6,3.2
2019,6,14,00:00,UTC,2,1015,97,0,-1,14.1,13.6,50000,64,3.9,3.3
2019,6,14,01:00,UTC,0,1015.2,97,0,-1,13.9,13.4,48630,104,3.1,2.6
2019,6,14,02:00,UTC,6,1015.3,98,0,-1,13.8,13.4,50000,0,1.2,0
2019,6,14,03:00,UTC,8,1015.1,96,0,-1,14.3,13.6,38760,46,1.7,1.2
2019,6,14,04:00,UTC,8,1015,93,0,-1,14.9,13.9,39940,49,3.1,2.2
2019,6,14,05:00,UTC,8,1015.1,93,0,-1,15.3,14.1,35880,45,2,1.3
2019,6,14,06:00,UTC,8,1014.9,90,0,-1,16.5,14.8,26940,55,2.8,2.1
2019,6,14,07:00,UTC,8,1015.3,88,0,-1,17.3,15.3,23930,81,3.1,2
2019,6,14,08:00,UTC,8,1015.6,90,0,-1,17.4,15.7,14360,105,4.1,3.1
2019,6,14,09:00,UTC,8,1016.3,95,0,-1,16.2,15.4,11620,190,6.2,4.5
2019,6,14,10:00,UTC,8,1016.7,92,0,-1,15.7,14.4,11770,152,6.1,4.6
2019,6,14,11:00,UTC,8,1017.2,94,0,-1,15,14,17400,159,6.4,5.1
2019,6,14,12:00,UTC,8,1017,94,0,-1,14.6,13.7,15860,134,6.1,4.5
2019,6,14,13:00,UTC,8,1016.8,93,0,-1,14.9,13.8,20170,127,5.4,3.6
2019,6,14,14:00,UTC,8,1016.6,96,0,-1,13.7,13.1,5880,164,5.4,4.2
2019,6,14,15:00,UTC,8,1016.3,92,0,-1,14.4,13.1,13450,160,2.6,1.7
2019,6,14,16:00,UTC,8,1016.1,96,0,-1,14.7,14,8550,227,3.1,2.2
2019,6,14,17:00,UTC,8,1016.1,100,0,-1,14.5,14.5,2990,246,3,2
2019,6,14,18:00,UTC,8,1015.8,100,0,-1,14.7,14.7,7330,219,3.1,2.2
2019,6,14,19:00,UTC,8,1016,98,0,-1,15.6,15.2,12230,256,4.4,2.9
2019,6,14,20:00,UTC,8,1016.2,96,0,-1,15.8,15.2,15430,258,5.5,3.1
2019,6,14,21:00,UTC,8,1016.6,91,0,-1,15.1,13.7,50000,273,7.7,5.3
2019,6,14,22:00,UTC,7,1016.6,92,0,-1,14.5,13.2,42210,267,6.8,4.7
2019,6,14,23:00,UTC,8,1016.8,91,0,-1,14,12.6,49730,249,6.6,5
2019,6,15,00:00,UTC,8,1016.6,89,0,-1,13.5,11.7,50000,285,9.5,7
2019,6,15,01:00,UTC,8,1016.7,90,0,-1,13.2,11.7,50000,286,10,7
2019,6,15,02:00,UTC,8,1016.6,91,0,-1,12.9,11.4,50000,285,7.5,5.8
2019,6,15,03:00,UTC,8,1016.9,92,0,-1,12.7,11.3,50000,279,8.9,6.1
2019,6,15,04:00,UTC,8,1017,90,0,-1,13,11.4,50000,293,6.1,4.4
2019,6,15,05:00,UTC,8,1016.7,88,0,-1,13.4,11.5,50000,293,7.5,6.1
2019,6,15,06:00,UTC,7,1016.9,84,0,-1,14.2,11.5,50000,300,7.4,5.3
2019,6,15,07:00,UTC,7,1016.8,79,0,-1,15.1,11.5,50000,295,6.9,5
2019,6,15,08:00,UTC,,,,,,,,,,,
2019,6,15,09:00,UTC,6,1017.1,68,0,-1,18.1,12,48270,289,5.8,3.7
2019,6,15,10:00,UTC,1,1017,62,0,-1,19.3,11.9,50000,291,6.8,4.4
2019,6,15,11:00,UTC,3,1016.7,64,0,-1,19.9,12.9,50000,286,6.2,3.5
2019,6,15,12:00,UTC,0,1016.4,58,0,-1,21.4,12.7,48800,298,6.2,3.6
2019,6,15,13:00,UTC,4,1016.3,52,0,-1,23.2,12.8,50000,308,7.1,4.4
2019,6,15,14:00,UTC,4,1016.1,48,0,-1,22.6,11,50000,284,10.1,7.5
2019,6,15,15:00,UTC,0,1016,46,0,-1,23.2,11,50000,300,9.3,6.2
2019,6,15,16:00,UTC,0,1015.7,47,0,-1,22.7,11,50000,300,7.6,4.9
2019,6,15,17:00,UTC,0,1015.8,51,0,-1,22.1,11.3,50000,325,6.3,4.7
2019,6,15,18:00,UTC,4,1015.6,55,0,-1,21.3,11.8,50000,337,4.1,3.2
2019,6,15,19:00,UTC,2,1016,68,0,-1,19,12.9,50000,33,6,4.2
2019,6,15,20:00,UTC,0,1016.4,76,0,-1,16.7,12.4,50000,38,4.2,2.9
2019,6,15,21:00,UTC,0,1016.6,81,0,-1,15.5,12.2,50000,54,2.3,1.6
2019,6,15,22:00,UTC,1,1016.5,83,0,-1,14.7,11.8,50000,56,2.1,1.6
2019,6,15,23:00,UTC,0,1016.5,87,0,-1,13.6,11.5,50000,61,2.3,1.5
2019,6,16,00:00,UTC,0,1016.6,90,0,-1,12.6,11,50000,112,1.7,1.5
2019,6,16,01:00,UTC,0,1016.8,94,0,-1,11.7,10.7,50000,0,0.8,0
2019,6,16,02:00,UTC,0,1016.5,96,0,-1,11,10.4,50000,36,1.7,1.3
2019,6,16,03:00,UTC,0,1016.1,80,0,-1,14.3,11,50000,0,0.9,0
2019,6,16,04:00,UTC,0,1016.1,75,0,-1,15.8,11.4,50000,128,1.8,1.1
2019,6,16,05:00,UTC,0,1016.2,67,0,-1,17.3,11.1,50000,151,2,0.9
2019,6,16,06:00,UTC,0,1016,68,0,-1,18.1,12.1,50000,193,2.7,1.6
2019,6,16,07:00,UTC,0,1015.7,65,0,-1,19.1,12.4,50000,236,4.4,2.3
2019,6,16,08:00,UTC,0,1015.4,59,0,-1,20.7,12.3,50000,187,4.8,2.7
2019,6,16,09:00,UTC,1,1015.5,58,0,-1,21.1,12.5,47360,220,5.4,3.8
2019,6,16,10:00,UTC,0,1015,54,0,-1,21.7,12.1,49100,208,5.6,2.3
2019,6,16,11:00,UTC,1,1014.5,52,0,-1,22.6,12.4,50000,184,8.9,5.9
2019,6,16,12:00,UTC,5,1014.2,49,0,-1,22.7,11.3,50000,186,9.6,6.1
2019,6,16,13:00,UTC,5,1013.7,47,0,-1,24.1,12,50000,204,9.5,7
2019,6,16,14:00,UTC,6,1013.2,48,0,-1,23.9,12.2,50000,220,8.4,5.9
2019,6,16,15:00,UTC,5,1012.9,48,0,-1,23.7,12.1,50000,222,7.7,5.9
2019,6,16,16:00,UTC,1,1012.6,44,0,-1,24.6,11.6,50000,261,6.9,4.3
2019,6,16,17:00,UTC,6,1012.4,43,0,-1,24.7,11.3,50000,277,9,6.8
2019,6,16,18:00,UTC,0,1012.5,47,0,-1,23.5,11.4,50000,275,5.1,3.9
2019,6,16,19:00,UTC,0,1012.8,49,0,-1,21.6,10.5,50000,263,6,4.4
2019,6,16,20:00,UTC,0,1013,57,0,-1,19.1,10.3,50000,262,4.4,3.3
2019,6,16,21:00,UTC,0,1013.1,56,0,-1,18.1,9.3,50000,278,4.9,3.7
2019,6,16,22:00,UTC,0,1013.4,65,0,-1,15.9,9.3,50000,283,3.4,2.9
2019,6,16,23:00,UTC,0,1013.7,68,0,-1,15,9.2,50000,299,3.2,
2019,6,17,00:00,UTC,0,1013.6,68,0,-1,,9.1,50000,305,3.2,2.6
2019,6,17,01:00,UTC,0,1013.4,68,0,-1,14.7,8.9,50000,310,4.2,3.4
2019,6,17,02:00,UTC,0,1013.6,77,0,-1,13.1,9.1,50000,305,2.4,2.1
2019,6,17,03:00,UTC,0,1013.5,63,0,-1,15.6,8.6,50000,318,2.5,1.6
2019,6,17,04:00,UTC,0,1013.2,62,0,-1,16.8,9.4,50000,245,1.3,0.8
2019,6,17,05:00,UTC,0,1013,61,0,-1,18.7,10.9,50000,234,2.7,1.5
2019,6,17,06:00,UTC,0,1012.7,56,0,-1,21.2,12,50000,200,3.5,2.4
2019,6,17,07:00,UTC,0,1012.7,53,0,-1,22.5,12.4,50000,253,4,2.5
2019,6,17,08:00,UTC,0,1012.4,49,0,-1,23.5,12.2,44510,222,5.7,3
2019,6,17,09:00,UTC,0,1012,46,0,-1,25.5,13.2,50000,252,7.5,4.4
2019,6,17,10:00,UTC,3,1011.8,41,0,-1,26.3,12.1,50000,274,8.5,6
2019,6,17,11:00,UTC,5,1011.7,41,0,-1,26.8,12.3,50000,306,8.5,5.4
2019,6,17,12:00,UTC,3,1011.6,41,0,-1,26.9,12.7,40870,239,9,6.1
