Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2020,6,5,07:00,UTC,8,996.5,98,0,-1,12,11.6,3490,274,4.9,3.5
2020,6,5,08:00,UTC,8,997,96,0,-1,12.5,11.9,11920,262,4.8,3.5
2020,6,5,09:00,UTC,8,997.6,95,0,-1,12.7,11.9,8250,254,4.9,3.4
2020,6,5,10:00,UTC,8,998.1,89,0,-1,13.3,11.5,32190,242,6.5,4.8
2020,6,5,11:00,UTC,8,998.6,85,0,-1,14,11.6,50000,218,5,3.5
2020,6,5,12:00,UTC,8,999.1,81,0,-1,15.2,11.9,38280,201,6.2,4.1
2020,6,5,13:00,UTC,7,999.5,82,0,-1,14.5,11.4,49070,201,5.3,3.7
2020,6,5,14:00,UTC,8,999.8,75,0,-1,14.8,10.4,50000,196,2.1,1.6
2020,6,5,15:00,UTC,7,999.8,55,0,-1,18.4,9.1,39940,225,9.4,5.8
2020,6,5,16:00,UTC,0,1000.1,49,0,-1,18.8,7.7,50000,210,8.2,6.1
2020,6,5,17:00,UTC,0,1000.4,48,0,-1,18.5,7.2,50000,197,6.9,5.1
2020,6,5,18:00,UTC,1,1000.9,70,0,-1,15.3,9.8,50000,140,7.8,6.1
2020,6,5,19:00,UTC,2,1001.4,76,0,-1,14.4,10.2,50000,120,4.4,3.2
2020,6,5,20:00,UTC,0,1001.5,89,0,-1,13.7,11.9,50000,109,4.4,3.5
2020,6,5,21:00,UTC,1,1001.4,89,0,-1,13.5,11.7,50000,111,4.7,3.7
2020,6,5,22:00,UTC,4,1001.2,83,0,-1,14.1,11.2,50000,115,5.6,4.5
2020,6,5,23:00,UTC,6,1000.8,81,0,-1,14.2,11,50000,120,7,5
2020,6,6,00:00,UTC,0,1000.3,85,0,-1,13.4,10.9,50000,123,6.6,5.1
2020,6,6,01:00,UTC,0,999.6,84,0,-1,13.3,10.6,50000,112,6.2,4.3
2020,6,6,02:00,UTC,0,998.7,83,0,-1,13.1,10.2,50000,104,6.2,4.6
2020,6,6,03:00,UTC,0,997.9,71,0,-1,14.8,9.4,50000,112,8.7,6.1
2020,6,6,04:00,UTC,7,997.1,70,0,-1,14.7,9.2,50000,111,10,7
2020,6,6,05:00,UTC,8,997,80,0.8,-1,13.3,10,13910,125,13,8.8
2020,6,6,06:00,UTC,8,996.9,94,3.8,-1,11.8,10.9,7310,127,10.5,7.8
2020,6,6,07:00,UTC,8,997.1,96,3.2,-1,11.9,11.3,5300,137,10.7,7.4
2020,6,6,08:00,UTC,8,997.6,96,0,-1,12.5,11.8,37610,158,7.8,6
2020,6,6,09:00,UTC,8,997.8,93,0,-1,13.9,12.8,43540,182,7.3,4.9
2020,6,6,10:00,UTC,7,998.1,80,0,-1,15.6,12.2,50000,200,7.9,5.6
2020,6,6,11:00,UTC,7,998.4,74,0,-1,16.3,11.6,50000,186,10.3,7.3
2020,6,6,12:00,UTC,7,999,69,0,-1,16.3,10.7,50000,196,10.2,7.5
2020,6,6,13:00,UTC,7,999.5,69,0,-1,16.3,10.6,50000,173,9.8,7.2
2020,6,6,14:00,UTC,7,1000.7,82,0,-1,12.9,9.9,50000,219,8.8,6.5
2020,6,6,15:00,UTC,5,1001.2,72,0,-1,13.9,9.1,50000,214,11.4,7.7
2020,6,6,16:00,UTC,4,1001.7,63,0,-1,14,7,50000,217,15.5,10.6
2020,6,6,17:00,UTC,7,1002.6,61,0,-1,13.9,6.6,50000,214,13.5,9.6
2020,6,6,18:00,UTC,0,1003.3,61,0,-1,13.1,5.6,50000,212,12.2,8.2
2020,6,6,19:00,UTC,0,1003.8,63,0,-1,12.3,5.5,50000,200,9.6,7.1
2020,6,6,20:00,UTC,0,1004.2,62,0,-1,12,5,50000,195,11.9,8.3
2020,6,6,21:00,UTC,0,1004.6,61,0,-1,11.9,4.5,50000,194,13.1,9.5
2020,6,6,22:00,UTC,0,1005.1,63,0,-1,11.6,4.8,50000,193,12.7,9.2
2020,6,6,23:00,UTC,0,1005.5,67,0,-1,11.3,5.5,50000,192,12,8.7
2020,6,7,00:00,UTC,0,1006,71,0,-1,11,6,50000,191,11.5,8.1
2020,6,7,01:00,UTC,0,1006.6,74,0,-1,10.9,6.4,50000,200,11.2,7.6
2020,6,7,02:00,UTC,0,1007.3,73,0,-1,11,6.4,50000,199,11.6,7.8
2020,6,7,03:00,UTC,0,1008.1,72,0,-1,11.4,6.5,50000,202,10.6,7.7
2020,6,7,04:00,UTC,0,1008.7,69,0,-1,12.1,6.7,50000,209,10.1,7.1
2020,6,7,05:00,UTC,0,1009.3,62,0,-1,13.3,6.2,50000,220,11.4,7.1
2020,6,7,06:00,UTC,1,1009.7,56,0,-1,14.5,5.7,50000,225,11.5,7.3
2020,6,7,07:00,UTC,0,1010.6,60,0,-1,14.6,6.8,50000,192,11.2,8.1
2020,6,7,08:00,UTC,0,1011.2,52,0,-1,15.8,6,50000,205,8.9,6.7
2020,6,7,09:00,UTC,0,1011.9,48,0,-1,17.1,6.1,50000,191,10.2,6.6
2020,6,7,10:00,UTC,0,1012.1,45,0,-1,17.6,5.4,48430,186,9.7,5.9
2020,6,7,11:00,UTC,0,1012.4,38,0,-1,18.2,3.6,50000,178,9.4,6.5
2020,6,7,12:00,UTC,0,1012.4,35,0,-1,18.7,2.8,50000,181,8.5,6.1
2020,6,7,13:00,UTC,0,1012.1,34,0,-1,19.2,2.9,50000,174,8.5,4.8
2020,6,7,14:00,UTC,0,1011.9,40,0,-1,18.6,4.8,50000,143,7.8,5.6
2020,6,7,15:00,UTC,1,1011.6,43,0,-1,17.3,4.5,50000,124,10,7.2
2020,6,7,16:00,UTC,4,1011.8,41,0,-1,17.7,4.1,50000,130,6.7,5.1
2020,6,7,17:00,UTC,8,1010.8,54,0,-1,16.7,7.3,50000,127,7,5.5
2020,6,7,18:00,UTC,7,1011.3,73,0,-1,16.1,11.2,50000,173,4.1,3
2020,6,7,19:00,UTC,6,1011.5,78,0,-1,15.5,11.6,50000,151,4,3.3
2020,6,7,20:00,UTC,6,1011.6,81,0,-1,14.8,11.5,50000,137,4.7,3.8
2020,6,7,21:00,UTC,3,1011.8,85,0,-1,14,11.5,50000,145,3.1,2
2020,6,7,22:00,UTC,7,1011.6,87,0,-1,13.6,11.5,50000,139,1.2,0.9
2020,6,7,23:00,UTC,7,1011.6,88,0,-1,13.1,11.2,50000,121,2.5,2
2020,6,8,00:00,UTC,8,1011.7,90,0,-1,13.1,11.5,50000,106,1.5,0.9
2020,6,8,01:00,UTC,8,1011.8,88,0,-1,13.5,11.6,50000,0,0.7,0
2020,6,8,02:00,UTC,8,1011.8,89,0,-1,13.5,11.8,50000,105,1.9,1.2
2020,6,8,03:00,UTC,5,1011.7,90,0,-1,13.5,11.8,41500,82,1.7,1.3
2020,6,8,04:00,UTC,0,1012.2,77,0,-1,15.7,11.6,30860,63,2.2,1.3
2020,6,8,05:00,UTC,0,1012.2,59,0,-1,17.3,9.1,34830,59,3,2.2
2020,6,8,06:00,UTC,0,1012,53,0,-1,18.3,8.7,50000,68,3.9,2.4
2020,6,8,07:00,UTC,1,1012.1,50,0,-1,19.4,8.6,50000,86,4.8,2.6
2020,6,8,08:00,UTC,7,1012.1,50,0,-1,19.6,8.9,50000,72,4.5,2.8
2020,6,8,09:00,UTC,8,1012,58,0,-1,19.2,10.8,50000,72,4.3,2.5
2020,6,8,10:00,UTC,7,1012,81,0,-1,17.3,14.1,24940,127,3.6,2.9
2020,6,8,11:00,UTC,8,1012.2,92,2.1,-1,15.9,14.7,13150,207,1.3,1
2020,6,8,12:00,UTC,8,1012.3,91,0,-1,15.8,14.3,37200,281,3.3,2.6
2020,6,8,13:00,UTC,8,1012.4,94,0,-1,15.1,14.2,33920,352,3.9,2.7
2020,6,8,14:00,UTC,8,1011.9,94,0,-1,15,14.1,36670,359,5.6,4.2
2020,6,8,15:00,UTC,8,1011.5,93,0,-1,15.1,13.9,50000,357,6.3,4.8
2020,6,8,16:00,UTC,7,1011.3,92,0,-1,14.6,13.3,50000,3,6.7,5
2020,6,8,17:00,UTC,8,1011.7,91,0,-1,14.3,12.8,50000,2,7.9,5.3
2020,6,8,18:00,UTC,7,1012,89,0,-1,14.4,12.7,50000,342,5.7,4.1
2020,6,8,19:00,UTC,8,1011.9,87,0,-1,13.8,11.7,50000,352,8.2,5.8
2020,6,8,20:00,UTC,8,1012,86,0,-1,13.4,11.2,50000,354,7.2,4.9
2020,6,8,21:00,UTC,8,1012.4,86,0,-1,13.3,11,50000,17,6.5,4.7
2020,6,8,22:00,UTC,8,1012.7,85,0,-1,13.1,10.7,50000,4,8.8,6.3
2020,6,8,23:00,UTC,8,1013,93,0,-1,12.4,11.4,16830,360,5.9,4.3
2020,6,9,00:00,UTC,8,1012.8,95,0,-1,12.5,11.7,30480,356,6.3,4.5
2020,6,9,01:00,UTC,8,1013.3,92,0,-1,12.6,11.4,50000,351,4.7,3.5
2020,6,9,02:00,UTC,8,1013.5,91,0,-1,12.7,11.2,50000,357,5.9,4.4
2020,6,9,03:00,UTC,8,1014,93,0,-1,12.8,11.7,50000,342,5.9,4.3
2020,6,9,04:00,UTC,8,1014.4,91,0,-1,13.1,11.7,50000,349,6,4.2
2020,6,9,05:00,UTC,8,1015.1,90,0,-1,13.3,11.6,50000,351,5.6,4.3
2020,6,9,06:00,UTC,7,1015.7,84,0,-1,13.6,10.9,50000,347,6.8,4.3
2020,6,9,07:00,UTC,8,1016.3,87,0,-1,13.2,11.1,50000,346,9,6.4
2020,6,9,08:00,UTC,8,1016.7,86,0,-1,13.3,11.1,50000,358,7.3,5.2
2020,6,9,09:00,UTC,8,1016.9,81,0,-1,14.5,11.4,50000,6,8.1,6
2020,6,9,10:00,UTC,8,1017.1,75,0,-1,15.2,10.9,50000,15,8.4,5.8
2020,6,9,11:00,UTC,8,1017.2,74,0,-1,16.1,11.4,50000,8,8,5.5
2020,6,9,12:00,UTC,8,1017.4,73,0,-1,16.2,11.5,50000,21,9.9,6.7
2020,6,9,13:00,UTC,8,1017.6,69,0,-1,16.5,10.8,50000,17,8.4,6.4
2020,6,9,14:00,UTC,4,1017.2,64,0,-1,17.7,10.8,50000,33,10.2,7.1
2020,6,9,15:00,UTC,1,1017.1,62,0,-1,17.9,10.5,47370,5,8.9,6.5
2020,6,9,16:00,UTC,8,1016.9,58,0,-1,18.1,9.8,48830,14,9.8,6.8
2020,6,9,17:00,UTC,3,1016.9,63,0,-1,17.8,10.8,50000,17,5.6,3.9
2020,6,9,18:00,UTC,0,1017.4,63,0,-1,17.2,10,50000,19,6,3.9
2020,6,9,19:00,UTC,0,1017.6,68,0,-1,16.5,10.6,50000,358,4,2.8
2020,6,9,20:00,UTC,4,1017.8,72,0,-1,15.9,10.8,50000,337,3.9,3.4
2020,6,9,21:00,UTC,7,1017.7,74,0,-1,15.4,10.7,50000,325,3.6,2.6
2020,6,9,22:00,UTC,7,1017.7,78,0,-1,14.5,10.8,50000,350,3.2,2.8
2020,6,9,23:00,UTC,0,1017.7,81,0,-1,14,10.8,50000,330,3.6,3
2020,6,10,00:00,UTC,6,1017.9,83,0,-1,13.6,10.8,50000,339,4,3.8
2020,6,10,01:00,UTC,6,1017.8,87,0,-1,12.7,10.6,50000,353,4.2,3.9
2020,6,10,02:00,UTC,7,1018,86,0,-1,12.8,10.6,50000,346,4.4,3.4
2020,6,10,03:00,UTC,7,1018.1,82,0,-1,13.6,10.7,49220,341,3.7,3.1
2020,6,10,04:00,UTC,7,1018.3,79,0,-1,14.2,10.6,50000,350,5.1,3.9
2020,6,10,05:00,UTC,0,1018.5,66,0,-1,15.9,9.6,50000,8,6.4,4.7
2020,6,10,06:00,UTC,0,1018.6,60,0,-1,18.2,10.2,50000,355,5.3,4.2
2020,6,10,07:00,UTC,0,1018.6,53,0,-1,19.7,9.8,50000,353,6.6,4.7
2020,6,10,08:00,UTC,0,1018.8,48,0,-1,20.9,9.4,48260,22,6.5,4.4
2020,6,10,09:00,UTC,1,1018.9,48,0,-1,21.5,10,50000,14,7.7,4.8
2020,6,10,10:00,UTC,6,1018.6,42,0,-1,22,8.7,50000,9,8.9,6.5
2020,6,10,11:00,UTC,2,1018.4,40,0,-1,22.7,8.5,49440,8,9.3,6
2020,6,10,12:00,UTC,3,1018.4,38,0,-1,23.3,8.2,50000,30,9.7,5.1
2020,6,10,13:00,UTC,3,1018.5,36,0,-1,24,7.9,47040,30,7.9,4.4
2020,6,10,14:00,UTC,5,1018.3,33,0,-1,24,6.8,33830,39,9,6
2020,6,10,15:00,UTC,0,1018,35,0,-1,23.6,7.1,50000,19,8.8,5.9
2020,6,10,16:00,UTC,0,1017.9,35,0,-1,23.2,6.9,50000,32,6.7,4.7
2020,6,10,17:00,UTC,0,1018.1,37,0,-1,22.2,7,50000,17,6.2,4.5
2020,6,10,18:00,UTC,0,1018.4,39,0,-1,21.5,6.8,50000,26,6,3.9
2020,6,10,19:00,UTC,0,1018.5,41,0,-1,20.2,6.6,50000,12,4.6,3.6
2020,6,10,20:00,UTC,0,1018.9,45,0,-1,18.7,6.5,50000,10,4.8,4.1
2020,6,10,21:00,UTC,0,1019,47,0,-1,17.4,6.1,50000,16,5.8,4.8
2020,6,10,22:00,UTC,0,1019.5,49,0,-1,16.5,5.8,50000,24,5.1,4.1
2020,6,10,23:00,UTC,0,1019.9,52,0,-1,15.6,5.8,50000,25,5.4,4.4
2020,6,11,00:00,UTC,0,1019.6,50,0,-1,15.5,5.1,50000,26,6.3,5
2020,6,11,01:00,UTC,0,1019.7,52,0,-1,14.7,4.9,50000,27,6,4.5
2020,6,11,02:00,UTC,0,1020,54,0,-1,14.1,4.9,50000,9,5.9,4.7
2020,6,11,03:00,UTC,0,1020.1,56,0,-1,14.3,5.6,50000,31,5.8,4.3
2020,6,11,04:00,UTC,0,1020.2,59,0,-1,14.5,6.5,50000,28,5.6,4
2020,6,11,05:00,UTC,0,1020.3,62,0,-1,16.7,9.5,50000,36,5.5,3.8
2020,6,11,06:00,UTC,0,1020.1,57,0,-1,18.4,9.7,47350,24,5.4,3.8
2020,6,11,07:00,UTC,0,1020,57,0,-1,19.8,11,50000,6,7.5,6
2020,6,11,08:00,UTC,0,1020.3,49,0,-1,21.3,10.1,50000,3,7.6,5.1
2020,6,11,09:00,UTC,1,1019.9,42,0,-1,22.7,9,48580,29,8.7,5.3
2020,6,11,10:00,UTC,2,1020,42,0,-1,22.7,9.2,48590,45,8.3,5.8
2020,6,11,11:00,UTC,3,1020.1,38,0,-1,23.1,8.1,50000,50,7.4,5.4
2020,6,11,12:00,UTC,4,1020.5,57,0,-1,20.5,11.7,43300,143,7.3,4.9
2020,6,11,13:00,UTC,0,1020.3,57,0,-1,20.6,11.8,47600,140,4.9,3.4
2020,6,11,14:00,UTC,0,1019.8,55,0,-1,22,12.5,50000,158,5.6,3.4
2020,6,11,15:00,UTC,5,1020,59,0,-1,20.3,12.1,50000,154,6.5,4.9
2020,6,11,16:00,UTC,0,1020.3,62,0,-1,19.4,12,50000,152,5.7,3.6
2020,6,11,17:00,UTC,1,1020.7,63,0,-1,19.1,11.9,50000,161,4.6,3
2020,6,11,18:00,UTC,0,1021.1,69,0,-1,17.8,12.1,50000,131,6.7,4.6
2020,6,11,19:00,UTC,0,1021.4,76,0,-1,16.5,12.1,50000,119,4.4,3.5
2020,6,11,20:00,UTC,0,1021.7,82,0,-1,15.2,12.1,50000,69,2.6,2.1
2020,6,11,21:00,UTC,0,1021.6,85,0,-1,14.4,12,50000,356,2.7,2.2
2020,6,11,22:00,UTC,0,1022,89,0,-1,13.7,11.9,50000,7,4.6,4.1
2020,6,11,23:00,UTC,0,1022.5,87,0,-1,13.6,11.5,50000,27,3.7,3
2020,6,12,00:00,UTC,0,1022.6,79,0,-1,13.8,10.2,50000,37,4.7,3.8
2020,6,12,01:00,UTC,0,1022.4,76,0,-1,13.8,9.7,50000,32,6.4,4.7
2020,6,12,02:00,UTC,0,1022.9,75,0,-1,13.9,9.5,16920,44,4.5,3.5
2020,6,12,03:00,UTC,0,1022.7,71,0,-1,14.8,9.6,41900,37,5.1,3.9
2020,6,12,04:00,UTC,0,1022.8,65,0,-1,16.1,9.5,27410,48,6.5,4.5
2020,6,12,05:00,UTC,0,1022.9,57,0,-1,17.6,8.8,50000,56,7.7,5.2
2020,6,12,06:00,UTC,0,1023,48,0,-1,19.1,7.9,50000,65,8.8,6
2020,6,12,07:00,UTC,0,1023.1,40,0,-1,20.2,6.3,21300,45,8.6,6.3
2020,6,12,08:00,UTC,0,1023.4,33,0,-1,20.7,3.8,39750,73,10.9,7.9
2020,6,12,09:00,UTC,0,1023.6,24,0,-1,22,0.7,48570,82,11.1,7.8
2020,6,12,10:00,UTC,0,1023.9,21,0,-1,22.8,-0.8,48110,90,10.4,6.3
2020,6,12,11:00,UTC,0,1023.7,23,0,-1,23.5,1,49490,70,12.2,8
2020,6,12,12:00,UTC,0,1023.4,25,0,-1,23.8,2.5,50000,66,10.3,6.3
2020,6,12,13:00,UTC,1,1023.4,31,0,-1,23.5,5.4,50000,131,7.9,5.5
2020,6,12,14:00,UTC,0,1023.5,32,0,-1,22.9,5.4,50000,127,9.5,6.2
2020,6,12,15:00,UTC,0,1023.5,33,0,-1,22.1,5.1,50000,138,8,5.8
2020,6,12,16:00,UTC,0,1023.5,32,0,-1,21.7,4.3,50000,135,7.6,5.7
2020,6,12,17:00,UTC,0,1023.5,32,0,-1,21.6,4.3,50000,114,6,4.6
2020,6,12,18:00,UTC,0,1023.8,35,0,-1,20.6,4.7,50000,115,5.7,4.4
2020,6,12,19:00,UTC,0,1024.3,38,0,-1,19.2,4.6,50000,115,4.7,3.7
2020,6,12,20:00,UTC,0,1024.7,52,0,-1,16.3,6.6,50000,90,3.9,2.9
2020,6,12,21:00,UTC,0,1024.9,53,0,-1,15.5,6.1,50000,84,3.2,2.8
2020,6,12,22:00,UTC,0,1025.4,59,0,-1,14.1,6.3,50000,72,2.1,1.8
2020,6,12,23:00,UTC,0,1025.6,66,0,-1,12.8,6.6,50000,61,2.8,2.7
2020,6,13,00:00,UTC,0,1025.9,68,0,-1,12.4,6.6,50000,34,2.2,1.7
2020,6,13,01:00,UTC,0,1026.1,73,0,-1,12.1,7.4,50000,358,2.7,2.3
2020,6,13,02:00,UTC,0,1026.3,74,0,-1,11.6,7.2,50000,15,3,2
2020,6,13,03:00,UTC,0,1026.5,67,0,-1,13.3,7.2,50000,8,3.8,2.8
2020,6,13,04:00,UTC,2,1026.8,63,0,-1,15,8,50000,25,2,1.4
2020,6,13,05:00,UTC,1,1027,49,0,-1,18.3,7.4,50000,41,3.5,2.5
2020,6,13,06:00,UTC,5,1027.1,37,0,-1,20.1,4.9,50000,62,4.1,2.9
2020,6,13,07:00,UTC,0,1027.3,35,0,-1,21,5.1,50000,64,4.7,2.5
2020,6,13,08:00,UTC,0,1027.2,34,0,-1,22.1,5.4,50000,46,6.2,3.9
2020,6,13,09:00,UTC,2,1026.9,32,0,-1,22.2,4.6,50000,106,8.2,4
2020,6,13,10:00,UTC,7,1026.8,36,0,-1,22.5,6.7,49690,139,6.8,4.6
2020,6,13,11:00,UTC,2,1026.8,32,0,-1,22.8,5.4,50000,136,7.3,4.9
2020,6,13,12:00,UTC,0,1026.7,32,0,-1,21.9,4.4,50000,143,7.6,5.8
2020,6,13,13:00,UTC,1,1026.3,30,0,-1,22.1,3.7,50000,123,8.5,5.8
2020,6,13,14:00,UTC,0,1026.3,32,0,-1,21.9,4.2,50000,155,8.9,4.3
2020,6,13,15:00,UTC,0,1026.2,31,0,-1,21.7,3.9,50000,144,7.5,5.3
2020,6,13,16:00,UTC,0,1026,31,0,-1,21.3,3.7,50000,139,8,5.9
2020,6,13,17:00,UTC,0,1026,31,0,-1,20.5,2.9,50000,151,5.9,4.2
2020,6,13,18:00,UTC,0,1025.9,33,0,-1,20,3.1,50000,117,5.7,4.1
2020,6,13,19:00,UTC,0,1026.3,37,0,-1,19.1,3.9,50000,121,3.1,2.7
2020,6,13,20:00,UTC,0,1026.5,45,0,-1,17.1,5.2,50000,0,0.8,0
2020,6,13,21:00,UTC,0,1026.7,55,0,-1,14.6,5.7,50000,360,1.7,1.4
2020,6,13,22:00,UTC,0,1026.7,61,0,-1,12.9,5.6,50000,11,1.9,1.7
2020,6,13,23:00,UTC,0,1026.9,65,0,-1,12.5,6.1,50000,340,1.8,1.3
2020,6,14,00:00,UTC,0,1027.1,66,0,-1,12,5.9,50000,342,2.6,1.7
2020,6,14,01:00,UTC,0,1027.2,73,0,-1,10.2,5.6,50000,21,3,2.6
2020,6,14,02:00,UTC,0,1027.1,67,0,-1,11.7,5.7,50000,12,2.8,2.3
2020,6,14,03:00,UTC,0,1026.8,61,0,-1,13.3,5.9,50000,28,2.8,2.1
2020,6,14,04:00,UTC,0,1026.7,49,0,-1,16.4,5.8,50000,59,2.8,2.1
2020,6,14,05:00,UTC,0,1026.4,42,0,-1,18.4,5.1,46380,61,5.1,3.9
2020,6,14,06:00,UTC,0,1026.5,34,0,-1,20.1,3.5,50000,69,5,3
2020,6,14,07:00,UTC,0,1026.1,32,0,-1,21,3.4,50000,53,6.7,4.3
2020,6,14,08:00,UTC,0,1025.7,30,0,-1,22.1,3.5,50000,69,9.5,4.7
2020,6,14,09:00,UTC,0,1025.4,29,0,-1,22.5,3.5,44820,65,10,7.5
2020,6,14,10:00,UTC,0,1024.9,28,0,-1,23.4,3.9,,114,11.8,7.9
2020,6,14,11:00,UTC,0,1024.5,33,0,-1,22.8,5.7,50000,145,9,7
2020,6,14,12:00,UTC,0,1024.3,33,0,-1,23,5.9,49760,111,9.2,5.5
2020,6,14,13:00,UTC,0,1023.9,28,0,-1,23,3.6,50000,120,8.8,5.8
2020,6,14,14:00,UTC,0,1023.1,26,0,-1,22.6,1.9,50000,110,7.7,4.9
2020,6,14,15:00,UTC,0,1022.2,25,0,-1,23.3,2.2,50000,90,8.8,5.3
2020,6,14,16:00,UTC,0,1021.8,28,0,-1,22.6,3.1,50000,106,7.6,5.1
2020,6,14,17:00,UTC,0,1021.4,32,0,-1,22.2,4.9,50000,111,6.3,4.6
2020,6,14,18:00,UTC,0,1021.4,35,0,-1,21.6,5.2,50000,98,6.8,4.5
2020,6,14,19:00,UTC,0,1021.5,41,0,-1,20,6.2,50000,81,3.5,2.3
2020,6,14,20:00,UTC,0,1021.6,52,0,-1,17.1,7.1,50000,57,2.9,2
2020,6,14,21:00,UTC,0,1021.7,62,0,-1,15.1,7.9,50000,111,2,1.6
2020,6,14,22:00,UTC,0,1021.5,62,0,-1,14.2,7.1,50000,45,2.2,2
2020,6,14,23:00,UTC,0,1021,66,0,-1,13,6.8,50000,55,3.4,3.2
2020,6,15,00:00,UTC,0,1020.6,62,0,-1,13.9,6.8,50000,53,3.4,2.7
2020,6,15,01:00,UTC,0,1020.4,64,0,-1,13.6,6.9,50000,56,3.6,3.1
2020,6,15,02:00,UTC,0,1020.1,68,0,-1,13.9,8,50000,54,5.3,3.5
2020,6,15,03:00,UTC,0,1019.8,68,0,-1,15.3,9.4,50000,53,4.4,3.2
2020,6,15,04:00,UTC,0,1019.6,63,0,-1,16.8,9.7,50000,59,5.4,4.1
2020,6,15,05:00,UTC,6,1019.3,56,0,-1,18.7,9.6,50000,60,4.9,3.9
2020,6,15,06:00,UTC,0,1018.9,45,0,-1,21.3,8.9,50000,86,5.6,4
2020,6,15,07:00,UTC,0,1018.5,40,0,-1,22.6,8.3,50000,57,7.8,6
2020,6,15,08:00,UTC,0,1018.5,35,0,-1,23.5,7,50000,92,6.9,4.9
2020,6,15,09:00,UTC,0,1017.9,34,0,-1,24.2,7.2,50000,93,8.4,4.8
2020,6,15,10:00,UTC,0,1017.6,32,0,-1,25,7.1,39700,124,10.1,7.3
2020,6,15,11:00,UTC,0,1017.3,31,0,-1,24.7,6.3,49460,107,9.7,6.2
2020,6,15,12:00,UTC,0,1016.8,33,0,-1,25.1,7.9,50000,87,9.9,4.6
2020,6,15,13:00,UTC,0,1016.3,34,0,-1,25.1,8.1,48290,125,8,5.1
2020,6,15,14:00,UTC,0,1016.1,38,0,-1,24.4,9.2,50000,118,9.8,6.2
2020,6,15,15:00,UTC,4,1016.1,43,0,-1,24.1,10.8,50000,129,7.6,5.4
2020,6,15,16:00,UTC,4,1015.9,46,0,-1,23.5,11.4,50000,136,7.1,5.4
2020,6,15,17:00,UTC,7,1015.5,49,0,-1,22.7,11.5,50000,128,6.3,4.6
2020,6,15,18:00,UTC,8,1015.5,51,0,-1,22.2,11.5,50000,110,5.1,3.5
2020,6,15,19:00,UTC,0,1015.7,55,0,-1,21.1,11.6,50000,117,3.9,3
2020,6,15,20:00,UTC,0,1015.9,61,0,-1,19.6,11.9,50000,83,2.2,1.5
2020,6,15,21:00,UTC,3,1015.7,67,0,-1,18.5,12.2,50000,85,2.5,2.1
2020,6,15,22:00,UTC,7,1015.7,70,0,-1,18.7,13.1,50000,102,2.3,1.9
2020,6,15,23:00,UTC,8,1015.3,,0,-1,18.6,13.8,50000,109,2.7,2
2020,6,16,00:00,UTC,7,1015.3,75,0,-1,18.5,14,50000,81,1.5,1.1
2020,6,16,01:00,UTC,1,1015.1,80,0,-1,17.6,14.2,50000,80,1.9,1.6
2020,6,16,02:00,UTC,0,1014.9,85,0,-1,16.6,14.1,50000,8,3.5,3
2020,6,16,03:00,UTC,5,1014.9,80,0,-1,17.9,14.5,14500,34,3,2.4
2020,6,16,04:00,UTC,0,1014.9,70,0,-1,20.6,15,22710,57,3.3,2.4
2020,6,16,05:00,UTC,8,1015.3,71,0,-1,20.2,14.8,50000,86,2.6,1.9
2020,6,16,06:00,UTC,7,1015.3,67,0,-1,21.6,15.1,50000,74,4.9,3.7
2020,6,16,07:00,UTC,3,1015.2,61,0,-1,22.9,14.9,45810,79,6,4.4
2020,6,16,08:00,UTC,7,1015.3,59,0,-1,24.2,15.5,42100,70,5.6,4.3
2020,6,16,09:00,UTC,7,1015.5,60,0,-1,24,15.7,47850,129,7.5,5.5
2020,6,16,10:00,UTC,8,1016,93,2.3,-1,19.9,18.6,10630,78,5.5,3.9
2020,6,16,11:00,UTC,7,1015.6,87,0,-1,20.8,18.6,37770,74,4.7,3.8
2020,6,16,12:00,UTC,1,1015.1,67,0,-1,24.5,18,45770,94,6.2,3.9
2020,6,16,13:00,UTC,6,1015.2,63,0,-1,24.4,17,49550,90,5.2,3.8
2020,6,16,14:00,UTC,3,1015.1,60,0,-1,24.2,16,50000,133,6,3.9
2020,6,16,15:00,UTC,2,1014.8,56,0,-1,24.1,14.9,45560,118,4.2,3.2
2020,6,16,16:00,UTC,2,1014.5,56,0,-1,24.5,15.2,50000,99,4.6,3.2
2020,6,16,17:00,UTC,8,1014.6,57,0,-1,24.3,15.2,50000,120,4.5,3.5
2020,6,16,18:00,UTC,4,1014.9,65,0,-1,21.9,15,50000,172,4.4,3.2
2020,6,16,19:00,UTC,3,1014.8,68,0,-1,21.2,15.2,50000,98,1.7,1.4
2020,6,16,20:00,UTC,2,1015.1,74,0,-1,20.1,15.2,50000,143,3,2.2
2020,6,16,21:00,UTC,4,1015.3,81,0,-1,18.6,15.3,48040,85,2.6,2.1
2020,6,16,22:00,UTC,6,1015,84,0,-1,18,15.3,50000,141,2,1.4
2020,6,16,23:00,UTC,4,1015.1,89,0,-1,17,15.2,39170,94,2.5,2.2
2020,6,17,00:00,UTC,7,1015.2,89,0,-1,17,15.3,36060,121,1.4,1
2020,6,17,01:00,UTC,7,1015.4,91,0,-1,17.5,15.9,18260,209,3,2.2
