Year,m,d,Time,Time zone,Air temperature (degC),Global radiation (W/m2)
2021,5,9,8:20,UTC,9.6,709.5
2021,5,9,8:30,UTC,10.1,739.6
2021,5,9,8:40,UTC,10.8,813.6
2021,5,9,8:50,UTC,10.5,873.7
2021,5,9,9:00,UTC,10,446
2021,5,9,9:10,UTC,10.4,789.9
2021,5,9,9:20,UTC,11.1,821.8
2021,5,9,9:30,UTC,11.5,931.6
2021,5,9,9:40,UTC,11.3,928.6
2021,5,9,9:50,UTC,10.8,436.6
2021,5,9,10:00,UTC,11.9,946.2
2021,5,9,10:10,UTC,10.6,464.5
2021,5,9,10:20,UTC,10.7,327.9
2021,5,9,10:30,UTC,10.9,757.5
2021,5,9,10:40,UTC,11.2,271.8
2021,5,9,10:50,UTC,12,899.7
2021,5,9,11:00,UTC,11.7,272.3
2021,5,9,11:10,UTC,12.4,911.5
2021,5,9,11:20,UTC,11.5,227.4
2021,5,9,11:30,UTC,12.2,873.9
2021,5,9,11:40,UTC,12.9,792.4
2021,5,9,11:50,UTC,11.8,573.1
2021,5,9,12:00,UTC,12,725.4
2021,5,9,12:10,UTC,12.7,903.1
2021,5,9,12:20,UTC,12.1,823.3
2021,5,9,12:30,UTC,12.6,735.9
2021,5,9,12:40,UTC,13.5,766.1
2021,5,9,12:50,UTC,13.1,766.9
2021,5,9,13:00,UTC,12.9,631.6
2021,5,9,13:10,UTC,12.4,575.1
2021,5,9,13:20,UTC,12.6,551.8
2021,5,9,13:30,UTC,12.6,226.6
2021,5,9,13:40,UTC,11.6,114.5
2021,5,9,13:50,UTC,11.6,118.6
2021,5,9,14:00,UTC,11.5,111.1
2021,5,9,14:10,UTC,10.9,71.3
2021,5,9,14:20,UTC,9.9,58.3
2021,5,9,14:30,UTC,9.8,43.8
2021,5,9,14:40,UTC,9.8,58
2021,5,9,14:50,UTC,8.2,79
2021,5,9,15:00,UTC,7.7,90.8
2021,5,9,15:10,UTC,7.6,113.4
2021,5,9,15:20,UTC,8.2,150.6
2021,5,9,15:30,UTC,8.7,228.1
2021,5,9,15:40,UTC,9.4,222.2
2021,5,9,15:50,UTC,8.9,181.8
2021,5,9,16:00,UTC,8.6,79.6
2021,5,9,16:10,UTC,9.1,140.9
2021,5,9,16:20,UTC,9.5,186.2
2021,5,9,16:30,UTC,9.1,80.1
2021,5,9,16:40,UTC,8.6,99.6
2021,5,9,16:50,UTC,8.6,98.3
2021,5,9,17:00,UTC,8.5,62.8
2021,5,9,17:10,UTC,8.3,41.1
2021,5,9,17:20,UTC,7.9,30.1
2021,5,9,17:30,UTC,7.7,17
2021,5,9,17:40,UTC,7.4,8.7
2021,5,9,17:50,UTC,7.3,8.1
2021,5,9,18:00,UTC,7.5,13.3
2021,5,9,18:10,UTC,7.4,19.5
2021,5,9,18:20,UTC,7,9.6
2021,5,9,18:30,UTC,6.7,7.2
2021,5,9,18:40,UTC,6.2,3.6
2021,5,9,18:50,UTC,6,1.3
2021,5,9,19:00,UTC,5.8,0.3
2021,5,9,19:10,UTC,5.9,-0.4
2021,5,9,19:20,UTC,5.8,-0.9
2021,5,9,19:30,UTC,5.6,-1.1
2021,5,9,19:40,UTC,5.7,-0.8
2021,5,9,19:50,UTC,5.5,-1.2
2021,5,9,20:00,UTC,5.2,-1.2
2021,5,9,20:10,UTC,5.2,-1.1
2021,5,9,20:20,UTC,5.4,-1.2
2021,5,9,20:30,UTC,5.2,-1.2
2021,5,9,20:40,UTC,5.2,-1.4
2021,5,9,20:50,UTC,5.3,-1.3
2021,5,9,21:00,UTC,5.3,-1.3
2021,5,9,21:10,UTC,5.1,-1.3
2021,5,9,21:20,UTC,5.1,-1
2021,5,9,21:30,UTC,5.4,-1
2021,5,9,21:40,UTC,5.7,-2.2
2021,5,9,21:50,UTC,5.7,-1
2021,5,9,22:00,UTC,6,-0.9
2021,5,9,22:10,UTC,6,-0.5
2021,5,9,22:20,UTC,6.1,-0.6
2021,5,9,22:30,UTC,6,-2.3
2021,5,9,22:40,UTC,5.8,-2.1
2021,5,9,22:50,UTC,5.6,-2.2
2021,5,9,23:00,UTC,5.3,-2.1
2021,5,9,23:10,UTC,5.3,-1.2
2021,5,9,23:20,UTC,5.2,-1.7
2021,5,9,23:30,UTC,5.1,-1.3
2021,5,9,23:40,UTC,4.9,-2.2
2021,5,9,23:50,UTC,4.8,-2.4
2021,5,10,0:00,UTC,4.6,-2.2
2021,5,10,0:10,UTC,4.6,-2
2021,5,10,0:20,UTC,4.5,-2
2021,5,10,0:30,UTC,4.4,-1.7
2021,5,10,0:40,UTC,4.5,-1.5
2021,5,10,0:50,UTC,4.5,-1.7
2021,5,10,1:00,UTC,4.5,-1.5
2021,5,10,1:10,UTC,4.7,-1.3
2021,5,10,1:20,UTC,4.7,-1.3
2021,5,10,1:30,UTC,4.6,-1.1
2021,5,10,1:40,UTC,4.5,-1.2
2021,5,10,1:50,UTC,4.5,-0.4
2021,5,10,2:00,UTC,4.6,0.5
2021,5,10,2:10,UTC,4.8,2.2
2021,5,10,2:20,UTC,4.9,1.3
2021,5,10,2:30,UTC,5,1.7
2021,5,10,2:40,UTC,5,5.9
2021,5,10,2:50,UTC,5.2,13.8
2021,5,10,3:00,UTC,5.2,19
2021,5,10,3:10,UTC,5.2,15.2
2021,5,10,3:20,UTC,5.3,30.5
2021,5,10,3:30,UTC,5.3,35.8
2021,5,10,3:40,UTC,5.3,23.1
2021,5,10,3:50,UTC,5.4,18.7
2021,5,10,4:00,UTC,5.5,16.6
2021,5,10,4:10,UTC,5.6,21.2
2021,5,10,4:20,UTC,5.6,32.9
2021,5,10,4:30,UTC,5.7,44.6
2021,5,10,4:40,UTC,5.9,57.2
2021,5,10,4:50,UTC,6,58.3
2021,5,10,5:00,UTC,6,41.5
2021,5,10,5:10,UTC,6,34
2021,5,10,5:20,UTC,6.1,39.2
2021,5,10,5:30,UTC,6.1,54.7
2021,5,10,5:40,UTC,6.2,62.2
2021,5,10,5:50,UTC,6.3,56.4
2021,5,10,6:00,UTC,6.3,77.2
2021,5,10,6:10,UTC,6.3,55.5
2021,5,10,6:20,UTC,6.3,59
2021,5,10,6:30,UTC,6.4,61.1
2021,5,10,6:40,UTC,6.4,70
2021,5,10,6:50,UTC,6.2,74.8
2021,5,10,7:00,UTC,6,66.2
2021,5,10,7:10,UTC,6,81.3
2021,5,10,7:20,UTC,5.9,70.8
2021,5,10,7:30,UTC,5.9,83.9
2021,5,10,7:40,UTC,6,90.7
2021,5,10,7:50,UTC,6.2,79.7
2021,5,10,8:00,UTC,6.2,94.8
2021,5,10,8:10,UTC,6.3,88.9
2021,5,10,8:20,UTC,6.3,90.8
2021,5,10,8:30,UTC,6.5,89.7
2021,5,10,8:40,UTC,6.6,91.3
2021,5,10,8:50,UTC,6.7,94.2
2021,5,10,9:00,UTC,6.7,115.1
2021,5,10,9:10,UTC,6.7,98.7
2021,5,10,9:20,UTC,6.7,85.5
2021,5,10,9:30,UTC,6.7,68
2021,5,10,9:40,UTC,6.7,82.8
2021,5,10,9:50,UTC,6.7,75
2021,5,10,10:00,UTC,6.8,115.3
2021,5,10,10:10,UTC,7,147
2021,5,10,10:20,UTC,7.2,146.7
2021,5,10,10:30,UTC,7.4,131.2
2021,5,10,10:40,UTC,7.4,106.3
2021,5,10,10:50,UTC,7.6,105.3
2021,5,10,11:00,UTC,7.6,115.1
2021,5,10,11:10,UTC,7.7,97.2
2021,5,10,11:20,UTC,7.8,89.9
2021,5,10,11:30,UTC,8,109.1
2021,5,10,11:40,UTC,8.1,168.6
2021,5,10,11:50,UTC,8.3,110.4
2021,5,10,12:00,UTC,8.5,120.2
2021,5,10,12:10,UTC,8.6,102.5
2021,5,10,12:20,UTC,8.6,107.6
2021,5,10,12:30,UTC,8.8,100.9
2021,5,10,12:40,UTC,9,93.6
2021,5,10,12:50,UTC,9.1,116.6
2021,5,10,13:00,UTC,9.2,100.7
2021,5,10,13:10,UTC,9.3,96.9
2021,5,10,13:20,UTC,9.3,57.4
2021,5,10,13:30,UTC,9.4,101.6
2021,5,10,13:40,UTC,9.5,92.7
2021,5,10,13:50,UTC,9.7,77.7
2021,5,10,14:00,UTC,9.8,98.6
2021,5,10,14:10,UTC,9.9,109.9
2021,5,10,14:20,UTC,10.1,111.1
2021,5,10,14:30,UTC,10.1,78
2021,5,10,14:40,UTC,10,54.6
2021,5,10,14:50,UTC,10.1,55.7
2021,5,10,15:00,UTC,10.1,39.8
2021,5,10,15:10,UTC,10.1,63.2
2021,5,10,15:20,UTC,10.1,53.3
2021,5,10,15:30,UTC,10.2,57.9
2021,5,10,15:40,UTC,10.2,60.2
2021,5,10,15:50,UTC,10.2,47.7
2021,5,10,16:00,UTC,10.1,22.9
2021,5,10,16:10,UTC,10.1,24.3
2021,5,10,16:20,UTC,10,15.5
2021,5,10,16:30,UTC,9.8,22.5
2021,5,10,16:40,UTC,9.9,29.2
2021,5,10,16:50,UTC,9.9,22.9
2021,5,10,17:00,UTC,9.9,27.8
2021,5,10,17:10,UTC,9.8,11.9
2021,5,10,17:20,UTC,9.8,17.3
2021,5,10,17:30,UTC,9.7,37.9
2021,5,10,17:40,UTC,9.7,26.2
2021,5,10,17:50,UTC,9.6,18.7
2021,5,10,18:00,UTC,9.5,4.6
2021,5,10,18:10,UTC,9.4,2.2
2021,5,10,18:20,UTC,9.3,1.6
2021,5,10,18:30,UTC,9.2,0.3
2021,5,10,18:40,UTC,9.2,0.2
2021,5,10,18:50,UTC,9.2,-0.2
2021,5,10,19:00,UTC,9.3,-0.6
2021,5,10,19:10,UTC,9.3,-0.5
2021,5,10,19:20,UTC,9.3,-0.8
2021,5,10,19:30,UTC,9.5,-0.7
2021,5,10,19:40,UTC,9.6,-1
2021,5,10,19:50,UTC,9.5,-1.1
2021,5,10,20:00,UTC,9.6,-1
2021,5,10,20:10,UTC,9.6,-1.2
2021,5,10,20:20,UTC,9.6,-1
2021,5,10,20:30,UTC,9.7,-0.4
2021,5,10,20:40,UTC,9.8,-0.9
2021,5,10,20:50,UTC,9.8,-0.8
2021,5,10,21:00,UTC,9.8,-1.2
2021,5,10,21:10,UTC,9.8,-2.1
2021,5,10,21:20,UTC,10,-2.1
2021,5,10,21:30,UTC,10.4,-1.4
2021,5,10,21:40,UTC,10.7,-1.3
2021,5,10,21:50,UTC,10.9,-1.3
2021,5,10,22:00,UTC,11.2,-1.3
2021,5,10,22:10,UTC,11.3,-1.6
2021,5,10,22:20,UTC,11.3,-1.2
2021,5,10,22:30,UTC,11.3,-0.8
2021,5,10,22:40,UTC,11.3,-0.9
2021,5,10,22:50,UTC,11.1,-0.8
2021,5,10,23:00,UTC,10.7,-1.1
2021,5,10,23:10,UTC,10.7,-1.6
2021,5,10,23:20,UTC,10.6,-1.8
2021,5,10,23:30,UTC,10.5,-1.6
2021,5,10,23:40,UTC,10.3,-2
2021,5,10,23:50,UTC,10.4,-1.8
2021,5,11,0:00,UTC,10.6,-1.8
2021,5,11,0:10,UTC,10.4,-1.2
2021,5,11,0:20,UTC,10.6,-1.1
2021,5,11,0:30,UTC,10.7,-1.2
2021,5,11,0:40,UTC,10.6,-1.4
2021,5,11,0:50,UTC,10.9,-1.1
2021,5,11,1:00,UTC,10.7,-1.2
2021,5,11,1:10,UTC,11.2,-1
2021,5,11,1:20,UTC,10.4,-0.1
2021,5,11,1:30,UTC,9.7,1.3
2021,5,11,1:40,UTC,9.9,2.5
2021,5,11,1:50,UTC,10,5.1
2021,5,11,2:00,UTC,10.2,18.1
2021,5,11,2:10,UTC,10.4,15.4
2021,5,11,2:20,UTC,10.4,25.6
2021,5,11,2:30,UTC,10.8,51.2
2021,5,11,2:40,UTC,11.1,70
2021,5,11,2:50,UTC,11.6,98.6
2021,5,11,3:00,UTC,11.8,59.3
2021,5,11,3:10,UTC,11.7,66.6
2021,5,11,3:20,UTC,11.6,40.3
2021,5,11,3:30,UTC,11.5,68.5
2021,5,11,3:40,UTC,11.7,61.6
2021,5,11,3:50,UTC,11.9,74.1
2021,5,11,4:00,UTC,12.1,69.1
2021,5,11,4:10,UTC,12.3,114.9
2021,5,11,4:20,UTC,12.5,147.2
2021,5,11,4:30,UTC,12.8,114.1
2021,5,11,4:40,UTC,12.8,134.7
2021,5,11,4:50,UTC,12.9,168.9
2021,5,11,5:00,UTC,13.3,182.6
2021,5,11,5:10,UTC,13.8,172.5
2021,5,11,5:20,UTC,13.6,165.6
2021,5,11,5:30,UTC,14,195.7
2021,5,11,5:40,UTC,14.5,412.2
2021,5,11,5:50,UTC,15.1,430.9
2021,5,11,6:00,UTC,15.3,310.1
2021,5,11,6:10,UTC,15.6,428
2021,5,11,6:20,UTC,16.2,467.2
2021,5,11,6:30,UTC,15.9,450
2021,5,11,6:40,UTC,16.6,336.1
2021,5,11,6:50,UTC,16.6,495.2
2021,5,11,7:00,UTC,16.7,387.7
2021,5,11,7:10,UTC,16.8,405.1
2021,5,11,7:20,UTC,16.8,499.5
2021,5,11,7:30,UTC,17.1,469.4
2021,5,11,7:40,UTC,16.9,397.5
2021,5,11,7:50,UTC,17.4,512.4
2021,5,11,8:00,UTC,17.7,473.9
2021,5,11,8:10,UTC,18.4,556.7
2021,5,11,8:20,UTC,18.5,432.8
2021,5,11,8:30,UTC,18.2,348.2
2021,5,11,8:40,UTC,17.9,404.6
2021,5,11,8:50,UTC,18.5,606.3
2021,5,11,9:00,UTC,18.6,478.5
2021,5,11,9:10,UTC,18.7,464.3
2021,5,11,9:20,UTC,19.6,469.9
2021,5,11,9:30,UTC,19.1,358.7
2021,5,11,9:40,UTC,19.5,670.5
2021,5,11,9:50,UTC,20.3,775.2
2021,5,11,10:00,UTC,20.3,774.5
2021,5,11,10:10,UTC,21.4,772.8
2021,5,11,10:20,UTC,21.6,755.8
2021,5,11,10:30,UTC,21.9,688.3
2021,5,11,10:40,UTC,21.5,689.1
2021,5,11,10:50,UTC,22.1,734.9
2021,5,11,11:00,UTC,22,707.2
2021,5,11,11:10,UTC,22.1,714.7
2021,5,11,11:20,UTC,22.1,707.4
2021,5,11,11:30,UTC,22.1,685.8
2021,5,11,11:40,UTC,22.5,687.5
2021,5,11,11:50,UTC,22.6,673.3
2021,5,11,12:00,UTC,22.3,668.5
2021,5,11,12:10,UTC,22.9,690.4
2021,5,11,12:20,UTC,23.4,686.1
2021,5,11,12:30,UTC,23.2,659.4
2021,5,11,12:40,UTC,23.2,606.7
2021,5,11,12:50,UTC,22.9,652.6
2021,5,11,13:00,UTC,22.9,627.9
2021,5,11,13:10,UTC,23.2,591.5
2021,5,11,13:20,UTC,23.5,566.6
2021,5,11,13:30,UTC,23.2,511.5
2021,5,11,13:40,UTC,23.3,375.2
2021,5,11,13:50,UTC,23.3,521.7
2021,5,11,14:00,UTC,23.4,496.7
2021,5,11,14:10,UTC,23.5,465
2021,5,11,14:20,UTC,23.3,396.9
2021,5,11,14:30,UTC,23.8,435
2021,5,11,14:40,UTC,23.3,363
2021,5,11,14:50,UTC,23.4,385.2
2021,5,11,15:00,UTC,23.7,382.6
2021,5,11,15:10,UTC,23.6,334.3
2021,5,11,15:20,UTC,23.3,297.4
2021,5,11,15:30,UTC,23.2,268.9
2021,5,11,15:40,UTC,23.2,302.7
2021,5,11,15:50,UTC,23.1,269.7
2021,5,11,16:00,UTC,23,194.7
2021,5,11,16:10,UTC,22.8,170.6
2021,5,11,16:20,UTC,22.6,181.4
2021,5,11,16:30,UTC,22.6,170.7
2021,5,11,16:40,UTC,22.6,158.5
2021,5,11,16:50,UTC,22.3,139.2
2021,5,11,17:00,UTC,22.1,120.4
2021,5,11,17:10,UTC,21.8,107.6
2021,5,11,17:20,UTC,21.7,79.9
2021,5,11,17:30,UTC,21.5,79.5
2021,5,11,17:40,UTC,21.2,61.9
2021,5,11,17:50,UTC,20.9,38
2021,5,11,18:00,UTC,20.3,37.4
2021,5,11,18:10,UTC,19.9,18.3
2021,5,11,18:20,UTC,19.2,10.5
2021,5,11,18:30,UTC,18.4,7.3
2021,5,11,18:40,UTC,17.5,5.1
2021,5,11,18:50,UTC,17,2.3
2021,5,11,19:00,UTC,16.3,0.5
2021,5,11,19:10,UTC,15.6,-0.7
2021,5,11,19:20,UTC,15.1,-1.9
2021,5,11,19:30,UTC,14.7,-1.7
2021,5,11,19:40,UTC,14.6,-2
2021,5,11,19:50,UTC,14.3,-2.4
2021,5,11,20:00,UTC,13.9,-2.3
2021,5,11,20:10,UTC,14.1,-2.4
2021,5,11,20:20,UTC,13.9,-3
2021,5,11,20:30,UTC,14,-2.7
2021,5,11,20:40,UTC,13.9,-2.7
2021,5,11,20:50,UTC,13.3,-2.9
2021,5,11,21:00,UTC,13.5,-2.6
2021,5,11,21:10,UTC,13.2,-2.2
2021,5,11,21:20,UTC,14,-2.6
2021,5,11,21:30,UTC,14.5,-2.8
2021,5,11,21:40,UTC,13.7,-2.6
2021,5,11,21:50,UTC,13,-2.5
2021,5,11,22:00,UTC,12.3,-2.4
2021,5,11,22:10,UTC,11.9,-2.3
2021,5,11,22:20,UTC,11.9,-2.2
2021,5,11,22:30,UTC,11.5,-2.6
2021,5,11,22:40,UTC,11.8,-2.2
2021,5,11,22:50,UTC,11.4,-2.2
2021,5,11,23:00,UTC,11.1,-2
2021,5,11,23:10,UTC,11,-2.2
2021,5,11,23:20,UTC,10.6,-2.3
2021,5,11,23:30,UTC,10.3,-2
2021,5,11,23:40,UTC,10.2,-1.7
2021,5,11,23:50,UTC,8.9,-1.8
2021,5,12,0:00,UTC,9.5,-2.2
2021,5,12,0:10,UTC,10.3,-2
2021,5,12,0:20,UTC,10.2,-2.4
2021,5,12,0:30,UTC,9.5,-2.4
2021,5,12,0:40,UTC,8.2,-1.6
2021,5,12,0:50,UTC,8,-1.3
2021,5,12,1:00,UTC,8.3,-1.1
2021,5,12,1:10,UTC,6.9,-0.4
2021,5,12,1:20,UTC,7.8,0.6
2021,5,12,1:30,UTC,7.1,2.5
2021,5,12,1:40,UTC,7.3,6.4
2021,5,12,1:50,UTC,7.7,12.3
2021,5,12,2:00,UTC,7.6,20.1
2021,5,12,2:10,UTC,7.8,28.7
2021,5,12,2:20,UTC,7.8,39.5
2021,5,12,2:30,UTC,7.5,52.7
2021,5,12,2:40,UTC,8,66.2
2021,5,12,2:50,UTC,8.2,81.6
2021,5,12,3:00,UTC,8.7,96.7
2021,5,12,3:10,UTC,9,113.5
2021,5,12,3:20,UTC,10.3,129.6
2021,5,12,3:30,UTC,10.9,143.5
2021,5,12,3:40,UTC,12.4,152.6
2021,5,12,3:50,UTC,12.8,159
2021,5,12,4:00,UTC,13.2,160.3
2021,5,12,4:10,UTC,13.3,161.1
2021,5,12,4:20,UTC,13.6,161.7
2021,5,12,4:30,UTC,14,164.9
2021,5,12,4:40,UTC,14.7,173
2021,5,12,4:50,UTC,14.9,188.8
2021,5,12,5:00,UTC,15.3,213.1
2021,5,12,5:10,UTC,15.8,243.9
2021,5,12,5:20,UTC,16.4,281
2021,5,12,5:30,UTC,16.5,320
2021,5,12,5:40,UTC,17.1,360.8
2021,5,12,5:50,UTC,17.1,398.3
2021,5,12,6:00,UTC,17.4,430.7
2021,5,12,6:10,UTC,17.7,462.2
2021,5,12,6:20,UTC,18.1,487.8
2021,5,12,6:30,UTC,18.4,511.5
2021,5,12,6:40,UTC,18.9,529.3
2021,5,12,6:50,UTC,19,547.6
2021,5,12,7:00,UTC,19.4,566.4
2021,5,12,7:10,UTC,19.9,580.9
2021,5,12,7:20,UTC,19.9,601.5
2021,5,12,7:30,UTC,20.3,617.7
2021,5,12,7:40,UTC,20.5,631.9
2021,5,12,7:50,UTC,21,647.2
2021,5,12,8:00,UTC,21.2,660.2
2021,5,12,8:10,UTC,21.5,671.9
2021,5,12,8:20,UTC,22,682.9
2021,5,12,8:30,UTC,22.4,693.1
2021,5,12,8:40,UTC,22.3,699.3
2021,5,12,8:50,UTC,22.5,699.2
2021,5,12,9:00,UTC,22.9,715.1
2021,5,12,9:10,UTC,23.5,714.5
2021,5,12,9:20,UTC,23.7,722.7
2021,5,12,9:30,UTC,23.9,729
2021,5,12,9:40,UTC,23.7,731.1
2021,5,12,9:50,UTC,23.6,730
2021,5,12,10:00,UTC,23.7,731.5
2021,5,12,10:10,UTC,23.9,731.9
2021,5,12,10:20,UTC,23.8,730.1
2021,5,12,10:30,UTC,24.4,728.7
2021,5,12,10:40,UTC,23.9,728.8
2021,5,12,10:50,UTC,25.2,728.5
2021,5,12,11:00,UTC,24.4,726.3
2021,5,12,11:10,UTC,24.7,720.9
2021,5,12,11:20,UTC,25,718.7
2021,5,12,11:30,UTC,25.1,708.2
2021,5,12,11:40,UTC,24.9,695.1
2021,5,12,11:50,UTC,25.7,694.4
2021,5,12,12:00,UTC,24.6,681.1
2021,5,12,12:10,UTC,25.4,671.6
2021,5,12,12:20,UTC,25.1,660
2021,5,12,12:30,UTC,24.8,647.8
2021,5,12,12:40,UTC,24.9,634.5
2021,5,12,12:50,UTC,24.9,620.5
2021,5,12,13:00,UTC,24.5,604.4
2021,5,12,13:10,UTC,25.3,595
2021,5,12,13:20,UTC,25,581.2
2021,5,12,13:30,UTC,24.8,560.8
2021,5,12,13:40,UTC,24.8,542.3
2021,5,12,13:50,UTC,25.2,527.4
2021,5,12,14:00,UTC,25.2,512.4
2021,5,12,14:10,UTC,24.9,494.1
2021,5,12,14:20,UTC,24.9,475.1
2021,5,12,14:30,UTC,24.8,453
2021,5,12,14:40,UTC,24.7,432.2
2021,5,12,14:50,UTC,24.6,413.9
2021,5,12,15:00,UTC,24.5,394.6
2021,5,12,15:10,UTC,24.5,371
2021,5,12,15:20,UTC,24.4,350.3
2021,5,12,15:30,UTC,24.3,330.1
2021,5,12,15:40,UTC,24.4,307.5
2021,5,12,15:50,UTC,24,286.6
2021,5,12,16:00,UTC,23.9,265.6
2021,5,12,16:10,UTC,23.6,244.9
2021,5,12,16:20,UTC,23.5,226.2
2021,5,12,16:30,UTC,23.3,205.9
2021,5,12,16:40,UTC,23.1,187.8
2021,5,12,16:50,UTC,23.1,169
2021,5,12,17:00,UTC,22.9,152.1
2021,5,12,17:10,UTC,22.8,136
2021,5,12,17:20,UTC,22.5,118.1
2021,5,12,17:30,UTC,22.3,101.2
2021,5,12,17:40,UTC,22.2,80.9
2021,5,12,17:50,UTC,21.9,67.3
2021,5,12,18:00,UTC,21.5,54.5
2021,5,12,18:10,UTC,21,37.7
2021,5,12,18:20,UTC,20.4,30.7
2021,5,12,18:30,UTC,20.2,21.7
2021,5,12,18:40,UTC,19.5,12.6
2021,5,12,18:50,UTC,18.7,5.2
2021,5,12,19:00,UTC,18.1,2.6
2021,5,12,19:10,UTC,17.4,-0.2
2021,5,12,19:20,UTC,16.6,-2.6
2021,5,12,19:30,UTC,16.1,-1.8
2021,5,12,19:40,UTC,15.6,-2.6
2021,5,12,19:50,UTC,15,-2.8
2021,5,12,20:00,UTC,15.1,-2.6
2021,5,12,20:10,UTC,14.9,-2.7
2021,5,12,20:20,UTC,12.8,-3
2021,5,12,20:30,UTC,13.1,-2.1
2021,5,12,20:40,UTC,12.6,-2.8
2021,5,12,20:50,UTC,11.6,-2.1
2021,5,12,21:00,UTC,11.9,-2.1
2021,5,12,21:10,UTC,11.3,-2.2
2021,5,12,21:20,UTC,11.6,-2.7
2021,5,12,21:30,UTC,11,-1.8
2021,5,12,21:40,UTC,11.2,-1.6
2021,5,12,21:50,UTC,10.9,-1.8
2021,5,12,22:00,UTC,10.3,-1.8
2021,5,12,22:10,UTC,10.3,-1.7
2021,5,12,22:20,UTC,10.4,-1.5
2021,5,12,22:30,UTC,10.3,-2.1
2021,5,12,22:40,UTC,9.7,-1.9
2021,5,12,22:50,UTC,9.8,-2.1
2021,5,12,23:00,UTC,9.1,-2.2
2021,5,12,23:10,UTC,8,-1.5
2021,5,12,23:20,UTC,8.4,-1.7
2021,5,12,23:30,UTC,8.3,-1.7
2021,5,12,23:40,UTC,8.8,-1.3
2021,5,12,23:50,UTC,8.7,-1.4
2021,5,13,0:00,UTC,8,-0.6
2021,5,13,0:10,UTC,7.7,-1.7
2021,5,13,0:20,UTC,7.8,-1.9
2021,5,13,0:30,UTC,7.4,-1.4
2021,5,13,0:40,UTC,6.8,-1.4
2021,5,13,0:50,UTC,6.6,-1.2
2021,5,13,1:00,UTC,6.6,-0.7
2021,5,13,1:10,UTC,7.2,1.2
2021,5,13,1:20,UTC,6.6,2.6
2021,5,13,1:30,UTC,6.7,5.3
2021,5,13,1:40,UTC,7.2,7.6
2021,5,13,1:50,UTC,6.3,12.3
2021,5,13,2:00,UTC,6.8,18.3
2021,5,13,2:10,UTC,7,26.2
2021,5,13,2:20,UTC,7.3,35.6
2021,5,13,2:30,UTC,7.1,46.8
2021,5,13,2:40,UTC,7.5,58.7
2021,5,13,2:50,UTC,8.3,72
2021,5,13,3:00,UTC,8.9,86.4
2021,5,13,3:10,UTC,9,100.9
2021,5,13,3:20,UTC,10.1,114.3
2021,5,13,3:30,UTC,11.4,128.8
2021,5,13,3:40,UTC,11.1,141.3
2021,5,13,3:50,UTC,11.8,150.5
2021,5,13,4:00,UTC,13.3,154.5
2021,5,13,4:10,UTC,14.2,155.3
2021,5,13,4:20,UTC,14,158.8
2021,5,13,4:30,UTC,14.6,165.9
2021,5,13,4:40,UTC,15.2,173.6
2021,5,13,4:50,UTC,15.6,191.4
2021,5,13,5:00,UTC,16.1,212.4
2021,5,13,5:10,UTC,16.7,241.7
2021,5,13,5:20,UTC,16.9,275.5
2021,5,13,5:30,UTC,17.3,312.8
2021,5,13,5:40,UTC,17.6,349
2021,5,13,5:50,UTC,18.2,382.5
2021,5,13,6:00,UTC,18.3,414.4
2021,5,13,6:10,UTC,19.1,441.8
2021,5,13,6:20,UTC,19.4,465.3
2021,5,13,6:30,UTC,19.7,484.8
2021,5,13,6:40,UTC,20.4,502
2021,5,13,6:50,UTC,20.9,518.8
2021,5,13,7:00,UTC,21.6,534.9
2021,5,13,7:10,UTC,22.2,553.4
2021,5,13,7:20,UTC,22.8,570.4
2021,5,13,7:30,UTC,23.6,578.2
2021,5,13,7:40,UTC,23.3,592.8
2021,5,13,7:50,UTC,23.6,606
2021,5,13,8:00,UTC,24.2,617.8
2021,5,13,8:10,UTC,24.3,627.4
2021,5,13,8:20,UTC,24.2,641.3
2021,5,13,8:30,UTC,24.4,646.7
2021,5,13,8:40,UTC,24.5,657.7
2021,5,13,8:50,UTC,25.2,665
2021,5,13,9:00,UTC,25.2,670.4
2021,5,13,9:10,UTC,25.4,675.2
2021,5,13,9:20,UTC,25.2,679.7
2021,5,13,9:30,UTC,25.3,685.4
2021,5,13,9:40,UTC,25.5,687.1
2021,5,13,9:50,UTC,25.6,685.6
2021,5,13,10:00,UTC,25.6,682.6
2021,5,13,10:10,UTC,25.8,693.6
2021,5,13,10:20,UTC,25.9,685
2021,5,13,10:30,UTC,26.5,694.3
2021,5,13,10:40,UTC,26.1,708.9
2021,5,13,10:50,UTC,26.5,727.5
2021,5,13,11:00,UTC,26.1,737.9
2021,5,13,11:10,UTC,26.1,704.4
2021,5,13,11:20,UTC,26.3,688.4
2021,5,13,11:30,UTC,26.2,679.5
2021,5,13,11:40,UTC,26.7,664.8
2021,5,13,11:50,UTC,26.4,668.2
2021,5,13,12:00,UTC,26.8,647.4
2021,5,13,12:10,UTC,26.7,642.7
2021,5,13,12:20,UTC,26.8,685.6
2021,5,13,12:30,UTC,26.8,655.2
2021,5,13,12:40,UTC,26.9,665.9
2021,5,13,12:50,UTC,27,613.2
2021,5,13,13:00,UTC,26.6,594.4
2021,5,13,13:10,UTC,26.4,564
2021,5,13,13:20,UTC,26,566.5
2021,5,13,13:30,UTC,26,188
2021,5,13,13:40,UTC,25.2,147.3
